tripduration,starttime,stoptime,Start Station ID,Start Station Name,Start Station Latitude,Start Station Longitude,End Station ID,End Station Name,End Station Latitude,End Station Longitude,Bike ID,User Type,Birth Year,Gender,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,crash_match_type,matched_crash_id,dist_to_crash_start_m,dist_to_crash_end_m,CRASH_LATITUDE,CRASH_LONGITUDE,CRASH_DATETIME
483,2017-09-17 15:05:06,2017-09-17 15:13:09,,,,,,,,,,,,,284.0,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,236.0,St Marks Pl & 2 Ave,40.7284186,-73.98713956,30902.0,Subscriber,1993.0,2.0,start,3753890,82.01839827562688,1808.088090047463,40.73975,-74.00253,2017-09-17 15:14:00
412,2017-09-17 15:07:34,2017-09-17 15:14:27,,,,,,,,,,,,,284.0,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,3472.0,W 15 St & 10 Ave,40.74275382865903,-74.00747358798981,19618.0,Customer,1996.0,1.0,start,3753890,82.01839827562688,533.8796425914624,40.73975,-74.00253,2017-09-17 15:14:00
338,2017-09-17 15:08:16,2017-09-17 15:13:54,,,,,,,,,,,,,334.0,W 20 St & 7 Ave,40.74238787,-73.99726235,284.0,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,26444.0,Subscriber,1969.0,1.0,end,3753890,531.9661649112726,82.01839827562688,40.73975,-74.00253,2017-09-17 15:14:00
219,2017-09-17 15:14:42,2017-09-17 15:18:22,,,,,,,,,,,,,284.0,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,358.0,Christopher St & Greenwich St,40.73291553,-74.00711384,28992.0,Subscriber,1990.0,1.0,start,3753890,82.01839827562688,852.4652226015648,40.73975,-74.00253,2017-09-17 15:14:00
290,2017-09-18 18:25:14,2017-09-18 18:30:05,,,,,,,,,,,,,3065.0,Union Ave & Wallabout St,40.70029511,-73.95032283,3179.0,Park Ave & Marcus Garvey Blvd,40.698617,-73.941342,19527.0,Subscriber,1990.0,1.0,start,3753075,59.33160817116005,749.4158644700655,40.69979,-73.950096,2017-09-18 18:30:00
489,2017-09-19 12:22:48,2017-09-19 12:30:58,,,,,,,,,,,,,2012.0,E 27 St & 1 Ave,40.739445,-73.976806,3235.0,E 41 St & Madison Ave,40.752165280621966,-73.97992193698882,20960.0,Subscriber,1981.0,1.0,start,3753541,15.797491978320286,1436.0165558619817,40.739494,-73.97663,2017-09-19 12:30:00
566,2017-09-19 12:30:09,2017-09-19 12:39:36,,,,,,,,,,,,,2012.0,E 27 St & 1 Ave,40.739445,-73.976806,237.0,E 11 St & 2 Ave,40.73047309,-73.98672378,21475.0,Subscriber,1972.0,1.0,start,3753541,15.797491978320286,1315.091190025542,40.739494,-73.97663,2017-09-19 12:30:00
1679,2017-09-20 14:47:56,2017-09-20 15:15:55,,,,,,,,,,,,,461.0,E 20 St & 2 Ave,40.73587678,-73.98205027,389.0,Broadway & Berry St,40.71044554,-73.96525063,24911.0,Subscriber,1988.0,1.0,start,3761906,25.065327202099176,3185.3441612179663,40.73602,-73.98228,2017-09-20 15:15:00
464,2017-09-20 15:07:46,2017-09-20 15:15:30,,,,,,,,,,,,,439.0,E 4 St & 2 Ave,40.7262807,-73.98978041,461.0,E 20 St & 2 Ave,40.73587678,-73.98205027,14633.0,Subscriber,1988.0,2.0,end,3761906,1253.8838512137004,25.065327202099176,40.73602,-73.98228,2017-09-20 15:15:00
421,2017-09-20 15:15:09,2017-09-20 15:22:10,,,,,,,,,,,,,440.0,E 45 St & 3 Ave,40.75255434,-73.97282625,461.0,E 20 St & 2 Ave,40.73587678,-73.98205027,25987.0,Subscriber,1977.0,1.0,end,3761906,2003.6261833699061,25.065327202099176,40.73602,-73.98228,2017-09-20 15:15:00
598,2017-09-20 17:14:02,2017-09-20 17:24:00,,,,,,,,,,,,,336.0,Sullivan St & Washington Sq,40.73047747,-73.99906065,504.0,1 Ave & E 16 St,40.73221853,-73.98165557,21256.0,Subscriber,1985.0,1.0,end,3756950,1412.0758219775275,89.98729213195352,40.731617,-73.98237,2017-09-20 17:23:00
1003,2017-09-20 17:22:54,2017-09-20 17:39:37,,,,,,,,,,,,,295.0,Pike St & E Broadway,40.71406667,-73.99293911,504.0,1 Ave & E 16 St,40.73221853,-73.98165557,18462.0,Subscriber,1968.0,1.0,end,3756950,2145.15770426068,89.98729213195352,40.731617,-73.98237,2017-09-20 17:23:00
315,2017-09-22 14:30:24,2017-09-22 14:35:40,,,,,,,,,,,,,3068.0,Humboldt St & Varet St,40.7031724,-73.940636,3081.0,Graham Ave & Grand St,40.711863,-73.944024,25877.0,Subscriber,1992.0,1.0,end,3757747,1098.0463803527862,92.74568320590002,40.712696,-73.94408,2017-09-22 14:30:00
315,2017-09-22 15:10:03,2017-09-22 15:15:19,,,,,,,,,,,,,3474.0,6 Ave & Spring St,40.7252556952547,-74.00412082672119,380.0,W 4 St & 7 Ave S,40.73401143,-74.00293877,14621.0,Subscriber,1985.0,1.0,start,3755721,52.730292256928465,968.155923898495,40.725315,-74.0035,2017-09-22 15:15:00
1535,2017-09-22 15:19:56,2017-09-22 15:45:32,,,,,,,,,,,,,477.0,W 41 St & 8 Ave,40.75640548,-73.9900262,285.0,Broadway & E 14 St,40.73454567,-73.99074142,17546.0,Customer,1994.0,2.0,end,3756333,2494.81718177753,65.3087664613572,40.73398,-73.99095,2017-09-22 15:45:00
532,2017-09-22 15:35:25,2017-09-22 15:44:17,,,,,,,,,,,,,285.0,Broadway & E 14 St,40.73454567,-73.99074142,394.0,E 9 St & Avenue C,40.72521311,-73.97768752,18844.0,Subscriber,1988.0,1.0,start,3756333,65.3087664613572,1482.9703163672496,40.73398,-73.99095,2017-09-22 15:45:00
551,2017-09-22 15:36:38,2017-09-22 15:45:49,,,,,,,,,,,,,394.0,E 9 St & Avenue C,40.72521311,-73.97768752,285.0,Broadway & E 14 St,40.73454567,-73.99074142,18579.0,Subscriber,1997.0,1.0,end,3756333,1482.9703163672496,65.3087664613572,40.73398,-73.99095,2017-09-22 15:45:00
517,2017-09-22 15:37:05,2017-09-22 15:45:42,,,,,,,,,,,,,285.0,Broadway & E 14 St,40.73454567,-73.99074142,284.0,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,31482.0,Subscriber,1999.0,1.0,start,3756333,65.3087664613572,1132.8690725280137,40.73398,-73.99095,2017-09-22 15:45:00
218,2017-09-22 15:42:03,2017-09-22 15:45:42,,,,,,,,,,,,,293.0,Lafayette St & E 8 St,40.73020660529954,-73.99102628231049,285.0,Broadway & E 14 St,40.73454567,-73.99074142,25462.0,Subscriber,1998.0,1.0,end,3756333,419.6321552599407,65.3087664613572,40.73398,-73.99095,2017-09-22 15:45:00
3120,2017-09-23 14:59:22,2017-09-23 15:51:23,,,,,,,,,,,,,3288.0,E 88 St & 1 Ave,40.778301,-73.9488134,466.0,W 25 St & 6 Ave,40.74395411,-73.99144871,30792.0,Subscriber,1980.0,1.0,start,3756689,83.3127676075228,5177.558164094494,40.777554,-73.94889,2017-09-23 15:00:00
3066,2017-09-23 15:00:26,2017-09-23 15:51:33,,,,,,,,,,,,,3288.0,E 88 St & 1 Ave,40.778301,-73.9488134,466.0,W 25 St & 6 Ave,40.74395411,-73.99144871,31146.0,Customer,,0.0,start,3756689,83.3127676075228,5177.558164094494,40.777554,-73.94889,2017-09-23 15:00:00
184,2017-09-24 12:11:27,2017-09-24 12:14:32,,,,,,,,,,,,,509.0,9 Ave & W 22 St,40.7454973,-74.00197139,3224.0,W 13 St & Hudson St,40.73997354103409,-74.00513872504234,27612.0,Subscriber,1982.0,1.0,start,3756742,41.10013565109156,629.9200042601756,40.745205,-74.00227,2017-09-24 12:14:00
787,2017-09-24 12:13:52,2017-09-24 12:27:00,,,,,,,,,,,,,477.0,W 41 St & 8 Ave,40.75640548,-73.9900262,509.0,9 Ave & W 22 St,40.7454973,-74.00197139,19801.0,Customer,,0.0,end,3756742,1617.049797942039,41.10013565109156,40.745205,-74.00227,2017-09-24 12:14:00
309,2017-09-24 12:14:24,2017-09-24 12:19:33,,,,,,,,,,,,,509.0,9 Ave & W 22 St,40.7454973,-74.00197139,3255.0,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,17002.0,Subscriber,1962.0,2.0,start,3756742,41.10013565109156,875.3379980631872,40.745205,-74.00227,2017-09-24 12:14:00
748,2017-09-24 17:37:18,2017-09-24 17:49:47,,,,,,,,,,,,,343.0,Clinton Ave & Flushing Ave,40.69794,-73.96986848,3073.0,Division Ave & Hooper St,40.70691254,-73.95441667,30684.0,Subscriber,1987.0,1.0,start,3756776,84.52621206410211,1589.2773477948917,40.697758,-73.968895,2017-09-24 17:50:00
745,2017-09-24 17:37:18,2017-09-24 17:49:44,,,,,,,,,,,,,343.0,Clinton Ave & Flushing Ave,40.69794,-73.96986848,3073.0,Division Ave & Hooper St,40.70691254,-73.95441667,30437.0,Subscriber,1987.0,2.0,start,3756776,84.52621206410211,1589.2773477948917,40.697758,-73.968895,2017-09-24 17:50:00
578,2017-09-27 12:19:53,2017-09-27 12:29:31,,,,,,,,,,,,,285.0,Broadway & E 14 St,40.73454567,-73.99074142,473.0,Rivington St & Chrystie St,40.72110063,-73.9919254,30817.0,Subscriber,1954.0,1.0,start,3758766,32.432267628566464,1530.5704104121721,40.734837,-73.99076,2017-09-27 12:20:00
326,2017-09-27 16:49:34,2017-09-27 16:55:00,,,,,,,,,,,,,3509.0,Lenox Ave & W 115 St,40.8011939,-73.9500739,3424.0,E 106 St & Lexington Ave,40.791976,-73.945993,20690.0,Subscriber,1973.0,1.0,end,3766680,1105.468704094089,80.1722024861036,40.79157,-73.94678,2017-09-27 16:54:00
575,2017-09-27 17:49:27,2017-09-27 17:59:02,,,,,,,,,,,,,242.0,Carlton Ave & Flushing Ave,40.697787,-73.973736,384.0,Fulton St & Washington Ave,40.683048,-73.964915,16410.0,Subscriber,1971.0,1.0,end,3758401,1847.7889825357715,76.7167573675261,40.682888,-73.96403,2017-09-27 18:00:00
1080,2017-09-27 18:31:34,2017-09-27 18:49:35,,,,,,,,,,,,,2010.0,Grand St & Greene St,40.72165481,-74.00234737,532.0,S 5 Pl & S 4 St,40.710451,-73.960876,14887.0,Subscriber,1990.0,1.0,end,3758469,3751.196726415003,76.26670718330494,40.71088,-73.96017,2017-09-27 18:50:00
821,2017-09-27 18:36:49,2017-09-27 18:50:31,,,,,,,,,,,,,532.0,S 5 Pl & S 4 St,40.710451,-73.960876,356.0,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,26568.0,Customer,1993.0,2.0,start,3758469,76.26670718330494,1982.7242390282531,40.71088,-73.96017,2017-09-27 18:50:00
391,2017-09-27 18:49:38,2017-09-27 18:56:09,,,,,,,,,,,,,532.0,S 5 Pl & S 4 St,40.710451,-73.960876,3092.0,Berry St & N 8 St,40.7190095,-73.95852515,25260.0,Subscriber,1993.0,2.0,start,3758469,76.26670718330494,914.5288333241872,40.71088,-73.96017,2017-09-27 18:50:00
372,2017-09-27 18:50:14,2017-09-27 18:56:27,,,,,,,,,,,,,3073.0,Division Ave & Hooper St,40.70691254,-73.95441667,532.0,S 5 Pl & S 4 St,40.710451,-73.960876,20961.0,Subscriber,1956.0,2.0,end,3758469,655.5884102802731,76.26670718330494,40.71088,-73.96017,2017-09-27 18:50:00
920,2017-09-28 15:44:37,2017-09-28 15:59:58,,,,,,,,,,,,,492.0,W 33 St & 7 Ave,40.75019995,-73.99093085,2003.0,1 Ave & E 18 St,40.73381219196632,-73.98054420948029,28555.0,Subscriber,1961.0,1.0,end,3759378,2042.5791918575055,55.84685055621982,40.733444,-73.980995,2017-09-28 16:00:00
649,2017-09-28 15:59:42,2017-09-28 16:10:32,,,,,,,,,,,,,161.0,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,2003.0,1 Ave & E 18 St,40.73381219196632,-73.98054420948029,26788.0,Subscriber,1995.0,1.0,end,3759378,1517.7959370437732,55.84685055621982,40.733444,-73.980995,2017-09-28 16:00:00
320,2017-09-28 16:10:51,2017-09-28 16:16:11,,,,,,,,,,,,,302.0,Avenue D & E 3 St,40.72082834,-73.97793172,445.0,E 10 St & Avenue A,40.72740794,-73.98142006,15230.0,Subscriber,1990.0,1.0,start,3761828,50.8917861704115,747.0760689202757,40.721275,-73.9778,2017-09-28 16:10:00
640,2017-09-28 23:29:46,2017-09-28 23:40:26,,,,,,,,,,,,,2003.0,1 Ave & E 18 St,40.73381219196632,-73.98054420948029,403.0,E 2 St & 2 Ave,40.72502876,-73.99069656,17280.0,Subscriber,,0.0,end,3761846,1389.0746543523196,98.25667519540136,40.72465,-73.99175,2017-09-28 23:40:00
830,2017-09-29 08:45:25,2017-09-29 08:59:16,,,,,,,,,,,,,236.0,St Marks Pl & 2 Ave,40.7284186,-73.98713956,279.0,Peck Slip & Front St,40.707873,-74.00167,20171.0,Subscriber,1987.0,2.0,start,3761850,86.19242103484031,2664.111674732541,40.72919,-73.98724,2017-09-29 09:00:00
978,2017-09-29 09:00:37,2017-09-29 09:16:56,,,,,,,,,,,,,236.0,St Marks Pl & 2 Ave,40.7284186,-73.98713956,539.0,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,20055.0,Subscriber,1971.0,1.0,start,3761850,86.19242103484031,2746.954035979498,40.72919,-73.98724,2017-09-29 09:00:00
1500,2017-09-29 12:04:35,2017-09-29 12:29:35,,,,,,,,,,,,,505.0,6 Ave & W 33 St,40.74901271,-73.98848395,499.0,Broadway & W 60 St,40.76915505,-73.98191841,18785.0,Customer,,0.0,start,3760373,59.12080823795125,2365.81278221117,40.748512,-73.98872,2017-09-29 12:30:00
1483,2017-09-29 12:04:51,2017-09-29 12:29:35,,,,,,,,,,,,,505.0,6 Ave & W 33 St,40.74901271,-73.98848395,499.0,Broadway & W 60 St,40.76915505,-73.98191841,31036.0,Customer,,0.0,start,3760373,59.12080823795125,2365.81278221117,40.748512,-73.98872,2017-09-29 12:30:00
621,2017-09-29 12:19:02,2017-09-29 12:29:24,,,,,,,,,,,,,505.0,6 Ave & W 33 St,40.74901271,-73.98848395,480.0,W 53 St & 10 Ave,40.76669671,-73.99061728,31200.0,Subscriber,1991.0,1.0,start,3760373,59.12080823795125,2028.3551545282298,40.748512,-73.98872,2017-09-29 12:30:00
242,2017-09-29 12:26:38,2017-09-29 12:30:41,,,,,,,,,,,,,465.0,Broadway & W 41 St,40.75513557,-73.98658032,498.0,Broadway & W 32 St,40.74854862,-73.98808416,19787.0,Subscriber,1980.0,1.0,end,3760373,758.2412287535427,53.7173123566777,40.748512,-73.98872,2017-09-29 12:30:00
933,2017-09-29 12:29:23,2017-09-29 12:44:57,,,,,,,,,,,,,2003.0,1 Ave & E 18 St,40.73381219196632,-73.98054420948029,498.0,Broadway & W 32 St,40.74854862,-73.98808416,27980.0,Subscriber,1997.0,1.0,end,3760373,1773.7493346255474,53.7173123566777,40.748512,-73.98872,2017-09-29 12:30:00
280,2017-09-29 12:29:49,2017-09-29 12:34:29,,,,,,,,,,,,,498.0,Broadway & W 32 St,40.74854862,-73.98808416,540.0,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922,21310.0,Subscriber,1989.0,1.0,start,3760373,53.7173123566777,816.134295750349,40.748512,-73.98872,2017-09-29 12:30:00
106,2017-09-29 12:30:48,2017-09-29 12:32:35,,,,,,,,,,,,,498.0,Broadway & W 32 St,40.74854862,-73.98808416,486.0,Broadway & W 29 St,40.7462009,-73.98855723,19787.0,Subscriber,1995.0,1.0,start,3760373,53.7173123566777,257.3485035597543,40.748512,-73.98872,2017-09-29 12:30:00
501,2017-10-02 16:51:04,2017-10-02 16:59:25,,,,,,,,,,,,,168.0,W 18 St & 6 Ave,40.73971301,-73.99456405,505.0,6 Ave & W 33 St,40.74901271,-73.98848395,19598.0,Customer,,0.0,start,3761872,96.27501982255063,1066.636377288212,40.740578,-73.994514,2017-10-02 17:00:00
479,2017-10-02 16:51:33,2017-10-02 16:59:32,,,,,,,,,,,,,168.0,W 18 St & 6 Ave,40.73971301,-73.99456405,505.0,6 Ave & W 33 St,40.74901271,-73.98848395,30783.0,Customer,,0.0,start,3761872,96.27501982255063,1066.636377288212,40.740578,-73.994514,2017-10-02 17:00:00
165,2017-10-02 16:56:43,2017-10-02 16:59:29,,,,,,,,,,,,,168.0,W 18 St & 6 Ave,40.73971301,-73.99456405,497.0,E 17 St & Broadway,40.73704984,-73.99009296,15708.0,Subscriber,1991.0,2.0,start,3761872,96.27501982255063,540.9728725386948,40.740578,-73.994514,2017-10-02 17:00:00
326,2017-10-02 16:59:32,2017-10-02 17:04:58,,,,,,,,,,,,,168.0,W 18 St & 6 Ave,40.73971301,-73.99456405,2003.0,1 Ave & E 18 St,40.73381219196632,-73.98054420948029,30948.0,Subscriber,1983.0,1.0,start,3761872,96.27501982255063,1396.9027362296679,40.740578,-73.994514,2017-10-02 17:00:00
632,2017-10-02 17:00:05,2017-10-02 17:10:38,,,,,,,,,,,,,168.0,W 18 St & 6 Ave,40.73971301,-73.99456405,523.0,W 38 St & 8 Ave,40.75466591,-73.99138152,21709.0,Subscriber,1968.0,1.0,start,3761872,96.27501982255063,1588.57656220629,40.740578,-73.994514,2017-10-02 17:00:00
321,2017-10-02 17:00:15,2017-10-02 17:05:36,,,,,,,,,,,,,486.0,Broadway & W 29 St,40.7462009,-73.98855723,168.0,W 18 St & 6 Ave,40.73971301,-73.99456405,25589.0,Subscriber,1981.0,1.0,end,3761872,801.7232860103646,96.27501982255063,40.740578,-73.994514,2017-10-02 17:00:00
1089,2017-10-03 07:54:02,2017-10-03 08:12:11,,,,,,,,,,,,,150.0,E 2 St & Avenue C,40.7208736,-73.98085795,472.0,E 32 St & Park Ave,40.7457121,-73.98194829,30545.0,Subscriber,1989.0,1.0,start,3790935,91.63712283592251,2675.073738150959,40.721676,-73.98061,2017-10-03 08:13:00
972,2017-10-03 07:56:47,2017-10-03 08:13:00,,,,,,,,,,,,,150.0,E 2 St & Avenue C,40.7208736,-73.98085795,466.0,W 25 St & 6 Ave,40.74395411,-73.99144871,27932.0,Subscriber,1956.0,1.0,start,3790935,91.63712283592251,2640.1983309345637,40.721676,-73.98061,2017-10-03 08:13:00
883,2017-10-03 07:57:23,2017-10-03 08:12:07,,,,,,,,,,,,,150.0,E 2 St & Avenue C,40.7208736,-73.98085795,319.0,Fulton St & Broadway,40.711066,-74.009447,29406.0,Subscriber,1988.0,1.0,start,3790935,91.63712283592251,2701.6015334545295,40.721676,-73.98061,2017-10-03 08:13:00
1104,2017-10-03 08:12:04,2017-10-03 08:30:29,,,,,,,,,,,,,150.0,E 2 St & Avenue C,40.7208736,-73.98085795,430.0,York St & Jay St,40.7014851,-73.98656928,27273.0,Subscriber,1979.0,1.0,start,3790935,91.63712283592251,2300.6288421241265,40.721676,-73.98061,2017-10-03 08:13:00
1134,2017-10-03 08:13:51,2017-10-03 08:32:45,,,,,,,,,,,,,150.0,E 2 St & Avenue C,40.7208736,-73.98085795,442.0,W 27 St & 7 Ave,40.746647,-73.993915,16837.0,Subscriber,1974.0,1.0,start,3790935,91.63712283592251,2994.4188457439873,40.721676,-73.98061,2017-10-03 08:13:00
760,2017-10-07 12:54:05,2017-10-07 13:06:46,,,,,,,,,,,,,346.0,Bank St & Hudson St,40.73652889,-74.00618026,320.0,Leonard St & Church St,40.717571,-74.005549,20588.0,Subscriber,1992.0,1.0,end,3767027,2075.8137164098075,33.78136656918686,40.717865,-74.00565,2017-10-07 12:55:00
1066,2017-10-08 13:04:40,2017-10-08 13:22:26,,,,,,,,,,,,,2003.0,1 Ave & E 18 St,40.73381219196632,-73.98054420948029,3243.0,E 58 St & 1 Ave,40.75892386377695,-73.96226227283478,16159.0,Subscriber,1976.0,1.0,end,3765102,3230.8137221655406,44.59012818470469,40.75932,-73.96218,2017-10-08 13:22:00
2645,2017-10-08 14:59:56,2017-10-08 15:44:02,,,,,,,,,,,,,479.0,9 Ave & W 45 St,40.76019252,-73.9912551,532.0,S 5 Pl & S 4 St,40.710451,-73.960876,32173.0,Subscriber,1991.0,2.0,end,3765588,6094.241450084326,86.4357316707803,40.710785,-73.95995,2017-10-08 15:45:00
1510,2017-10-11 08:35:28,2017-10-11 09:00:39,,,,,,,,,,,,,264.0,Maiden Ln & Pearl St,40.70706456,-74.00731853,460.0,S 4 St & Wythe Ave,40.71285887,-73.96590294,31614.0,Subscriber,1977.0,2.0,start,3768557,34.39222085498096,3566.8064946905756,40.707302,-74.00758,2017-10-11 09:00:00
172,2017-10-11 08:56:44,2017-10-11 08:59:37,,,,,,,,,,,,,264.0,Maiden Ln & Pearl St,40.70706456,-74.00731853,260.0,Broad St & Bridge St,40.70365182,-74.01167797,21615.0,Subscriber,1987.0,2.0,start,3768557,34.39222085498096,532.9772413097536,40.707302,-74.00758,2017-10-11 09:00:00
191,2017-10-11 08:57:01,2017-10-11 09:00:13,,,,,,,,,,,,,264.0,Maiden Ln & Pearl St,40.70706456,-74.00731853,195.0,Liberty St & Broadway,40.70905623,-74.01043382,18778.0,Subscriber,1992.0,1.0,start,3768557,34.39222085498096,309.6987024386736,40.707302,-74.00758,2017-10-11 09:00:00
487,2017-10-11 17:23:16,2017-10-11 17:31:24,,,,,,,,,,,,,382.0,University Pl & E 14 St,40.73492695,-73.99200509,435.0,W 21 St & 6 Ave,40.74173969,-73.99415556,24916.0,Subscriber,1973.0,1.0,start,3768917,69.22910533813429,712.0903414595314,40.735477,-73.99239,2017-10-11 17:24:00
191,2017-10-11 17:24:54,2017-10-11 17:28:05,,,,,,,,,,,,,3244.0,University Pl & E 8 St,40.73143724085228,-73.99490341544151,382.0,University Pl & E 14 St,40.73492695,-73.99200509,15256.0,Subscriber,1997.0,1.0,end,3768917,496.6197039090281,69.22910533813429,40.735477,-73.99239,2017-10-11 17:24:00
418,2017-10-12 13:22:01,2017-10-12 13:29:00,,,,,,,,,,,,,500.0,Broadway & W 51 St,40.76228826,-73.98336183,492.0,W 33 St & 7 Ave,40.75019995,-73.99093085,30789.0,Subscriber,1964.0,1.0,end,3769535,1440.1454519681088,50.89110339878375,40.750656,-73.99088,2017-10-12 13:23:00
995,2017-10-12 13:22:06,2017-10-12 13:38:41,,,,,,,,,,,,,3466.0,W 45 St & 6 Ave,40.75668720603179,-73.98257732391357,492.0,W 33 St & 7 Ave,40.75019995,-73.99093085,18721.0,Subscriber,1947.0,1.0,end,3769535,968.9480272057053,50.89110339878375,40.750656,-73.99088,2017-10-12 13:23:00
683,2017-10-12 18:28:06,2017-10-12 18:39:29,,,,,,,,,,,,,402.0,Broadway & E 22 St,40.7403432,-73.98955109,229.0,Great Jones St,40.72743423,-73.99379025,28791.0,Subscriber,1982.0,1.0,end,3769246,1466.8016357984022,26.621035849882734,40.727493,-73.993484,2017-10-12 18:40:00
1151,2017-10-12 18:39:11,2017-10-12 18:58:22,,,,,,,,,,,,,128.0,MacDougal St & Prince St,40.72710258,-74.00297088,229.0,Great Jones St,40.72743423,-73.99379025,29114.0,Subscriber,1959.0,1.0,end,3769246,800.6017231415395,26.621035849882734,40.727493,-73.993484,2017-10-12 18:40:00
728,2017-10-12 18:39:16,2017-10-12 18:51:25,,,,,,,,,,,,,229.0,Great Jones St,40.72743423,-73.99379025,519.0,Pershing Square North,40.751873,-73.977706,26340.0,Subscriber,1979.0,1.0,start,3769246,26.621035849882734,3019.3090612011106,40.727493,-73.993484,2017-10-12 18:40:00
299,2017-10-12 18:40:06,2017-10-12 18:45:05,,,,,,,,,,,,,229.0,Great Jones St,40.72743423,-73.99379025,403.0,E 2 St & 2 Ave,40.72502876,-73.99069656,27187.0,Subscriber,1993.0,1.0,start,3769246,26.621035849882734,360.9098327764343,40.727493,-73.993484,2017-10-12 18:40:00
1293,2017-10-13 17:08:01,2017-10-13 17:29:34,,,,,,,,,,,,,3083.0,Bushwick Ave & Powers St,40.71247661,-73.94100005,428.0,E 3 St & 1 Ave,40.72467721,-73.98783413,17373.0,Subscriber,1991.0,2.0,start,3770549,62.76499294672855,4216.543190643585,40.71196,-73.9407,2017-10-13 17:30:00
1618,2017-10-15 00:04:19,2017-10-15 00:31:17,,,,,,,,,,,,,312.0,Allen St & Stanton St,40.722055,-73.989111,447.0,8 Ave & W 52 St,40.76370739,-73.9851615,17412.0,Subscriber,1994.0,1.0,start,3772832,66.66426917711757,4700.783512266816,40.72152,-73.988754,2017-10-15 00:05:00
763,2017-10-15 00:05:30,2017-10-15 00:18:14,,,,,,,,,,,,,312.0,Allen St & Stanton St,40.722055,-73.989111,355.0,Bayard St & Baxter St,40.71602118,-73.99974372,26341.0,Customer,,0.0,start,3772832,66.66426917711757,1109.807436503014,40.72152,-73.988754,2017-10-15 00:05:00
751,2017-10-15 00:05:35,2017-10-15 00:18:07,,,,,,,,,,,,,312.0,Allen St & Stanton St,40.722055,-73.989111,355.0,Bayard St & Baxter St,40.71602118,-73.99974372,27514.0,Customer,,0.0,start,3772832,66.66426917711757,1109.807436503014,40.72152,-73.988754,2017-10-15 00:05:00
2442,2017-10-15 00:05:59,2017-10-15 00:46:42,,,,,,,,,,,,,537.0,Lexington Ave & E 24 St,40.74025878,-73.98409214,312.0,Allen St & Stanton St,40.722055,-73.989111,28505.0,Subscriber,1987.0,1.0,end,3772832,2120.3641712919475,66.66426917711757,40.72152,-73.988754,2017-10-15 00:05:00
369,2017-10-15 00:06:00,2017-10-15 00:12:10,,,,,,,,,,,,,312.0,Allen St & Stanton St,40.722055,-73.989111,296.0,Division St & Bowery,40.71413089,-73.9970468,31071.0,Subscriber,1994.0,1.0,start,3772832,66.66426917711757,1078.677499831631,40.72152,-73.988754,2017-10-15 00:05:00
830,2017-10-15 14:10:07,2017-10-15 14:23:58,,,,,,,,,,,,,446.0,W 24 St & 7 Ave,40.74487634,-73.99529885,359.0,E 47 St & Park Ave,40.75510267,-73.97498696,15083.0,Subscriber,1957.0,1.0,end,3770388,2111.8620699148846,92.00129288328364,40.755928,-73.97491,2017-10-15 14:23:00
796,2017-10-15 17:32:43,2017-10-15 17:46:00,,,,,,,,,,,,,465.0,Broadway & W 41 St,40.75513557,-73.98658032,380.0,W 4 St & 7 Ave S,40.73401143,-74.00293877,24894.0,Subscriber,1979.0,1.0,start,3769760,75.577324341077,2794.865115261298,40.755802,-73.986404,2017-10-15 17:45:00
985,2017-10-15 17:44:02,2017-10-15 18:00:27,,,,,,,,,,,,,520.0,W 52 St & 5 Ave,40.75992262,-73.97648516,465.0,Broadway & W 41 St,40.75513557,-73.98658032,30489.0,Subscriber,1989.0,1.0,end,3769760,952.8376776552552,75.577324341077,40.755802,-73.986404,2017-10-15 17:45:00
1162,2017-10-15 17:45:14,2017-10-15 18:04:37,,,,,,,,,,,,,465.0,Broadway & W 41 St,40.75513557,-73.98658032,545.0,E 23 St & 1 Ave,40.736502,-73.97809472,27399.0,Customer,,0.0,start,3769760,75.577324341077,2257.340478810708,40.755802,-73.986404,2017-10-15 17:45:00
1128,2017-10-15 17:45:44,2017-10-15 18:04:33,,,,,,,,,,,,,465.0,Broadway & W 41 St,40.75513557,-73.98658032,545.0,E 23 St & 1 Ave,40.736502,-73.97809472,26942.0,Customer,,0.0,start,3769760,75.577324341077,2257.340478810708,40.755802,-73.986404,2017-10-15 17:45:00
1129,2017-10-15 17:45:53,2017-10-15 18:04:42,,,,,,,,,,,,,465.0,Broadway & W 41 St,40.75513557,-73.98658032,545.0,E 23 St & 1 Ave,40.736502,-73.97809472,28087.0,Subscriber,1969.0,2.0,start,3769760,75.577324341077,2257.340478810708,40.755802,-73.986404,2017-10-15 17:45:00
